created_at,user.name,user.description,text,extended_tweet.full_text,entities.hashtags
Sun Jun 06 07:33:22 +0000 2021,dory²,"She/her •INFP/T• Professional procrastinator | Ceo of @Diodatomusic 😎| @Hozier💞 | I don't trust people who hate musicals |  
23.07.18 @samclaflin 💙💜💖","""Voglio dire che le persone trans sono mie compagne di lotta e non permetterò a nessuno e a nessuna di metterci le… https://t.co/Jpnmk37XTB","""Voglio dire che le persone trans sono mie compagne di lotta e non permetterò a nessuno e a nessuna di metterci le une contro le altre"" 

Vi lascio un pezzetto dell'intervento dell'attivista Marilena Grassadonia di ieri in piazza a Torino. Uno dei più forti e incisivi ❤ #ddlZan https://t.co/WvmTFQ9yUi",[]
Sun Jun 06 09:31:18 +0000 2021,𝐉𝐨𝐞𝐥 SONO TRANS NON POSSO ESSERE TRANSOFOBICO.,"⫘⫘⫘ 𝕻𝐒𝐘𝐂𝐇𝐎𝐏𝐀𝕿𝐇 ⨳ 𝕾𝐋𝐔𝐓. ⋆ ࣪ オ𝟎𝟑.

› 🕷 ˖ ࣪ 𝐒𝐀𝐓𝐀N̸𝐈𝐂 𝐏𝐑𝐈𝐍𝐂E̸𝐒𝐒(༒︎) 𝐁𝕺𝐒𝐒 𝕭𝐈𝐓𝕮𝐇 .
                       𝐏𝐔𝐑𝐏𝐋𝐄 𝐊𝐈𝐍𝐆","@lninterrotto No, offeso chi non ha capito e non sa cosa sia la transfobia e chi non conosce lui.
Chiedetevi perché… https://t.co/T32V6Tgqkm","@lninterrotto No, offeso chi non ha capito e non sa cosa sia la transfobia e chi non conosce lui.
Chiedetevi perché tutti noi suoi amici trans con pronomi diversi lo difendiamo, se siamo i primi a diversi sentire offesi, è comunque, metà delle persone che hanno commentato sono cisgender con",[]
Sun Jun 06 10:33:25 +0000 2021,dorian,"Però non ho mai detto che a canzoni
si fan rivoluzioni,
si possa far poesia",tipo 'siete in coppia aperta e siete etero? Siete queer'. Capito? Usano un termine inglese che vuol dire frocio per… https://t.co/OIH9Fa0hEQ,"tipo 'siete in coppia aperta e siete etero? Siete queer'. Capito? Usano un termine inglese che vuol dire frocio per dirvi che non siete la famiglia tradizionale. CON LA FAMIGLIA TRADIZIONALE MI CI PULISCO IL CULO. Siamo famiglie favolose, siamo famiglie spettacolari. Siamo (9/10)",[]
Sun Jun 06 10:37:18 +0000 2021,dorian,"Però non ho mai detto che a canzoni
si fan rivoluzioni,
si possa far poesia",e siete etero? Siete queer'. Capito? Usano un termine inglese che vuol dire frocio per dirvi che non siete la famig… https://t.co/Twoo0rAapP,"e siete etero? Siete queer'. Capito? Usano un termine inglese che vuol dire frocio per dirvi che non siete la famiglia tradizionale. CON LA FAMIGLIA TRADIZIONALE MI CI PULISCO IL CULO. Siamo famiglie favolose, siamo famiglie spettacolari. Siamo famiglie. Siamo comunità. (10/11)",[]
Sun Jun 06 12:25:55 +0000 2021,Giovan Maria Catalan Belmonte,"Tü-Ta-Too

Diffidate delle imitazioni, esigete solo tweet originali GMCB @sargans2",I progressisti avevano promesso alle d-word emancipazione e pari diritti e si sono ritrovate con trans negli sport… https://t.co/O1cOg5Cjty,"I progressisti avevano promesso alle d-word emancipazione e pari diritti e si sono ritrovate con trans negli sport femminili, cessi gender neutral e utero in affitto. 🤣",[]
Sun Jun 06 14:01:04 +0000 2021,andy,"he/they | 23, queer, non-binary, vegan, sometimes nsfw | bIm","tw // queerphobia

comunque tb a quando mi è stata detta una cosa simile da un “amico” trans e ovviamente la cosa m… https://t.co/0if0cobloQ","tw // queerphobia

comunque tb a quando mi è stata detta una cosa simile da un “amico” trans e ovviamente la cosa mi ha fatto stare male per mesi",[]
Sun Jun 06 20:45:56 +0000 2021,lea 🦢,misandrica a tempo pieno,gli unici taralli che hanno a che fare con dei finocchi che meritano diritti https://t.co/KYUo04EBAV,,[]
Mon Jun 07 07:57:49 +0000 2021,aleksander 🪐,"Whatever People Say I Am, That's What I'm Not | 25.11.20","tw // transfobia &amp; bestemmie perché siete teste di cazzo nient’altro 

appena letto che le donne trans sono uomini… https://t.co/IdAyGkMvoJ","tw // transfobia &amp; bestemmie perché siete teste di cazzo nient’altro 

appena letto che le donne trans sono uomini disforici porco dio se non la smettete non solo ve ne uscite con queste boiate ma le misgenderate pure ma andate a cagare",[]
Mon Jun 07 09:12:45 +0000 2021,## f: alex + toby,"(layout is a joke, dammit)",vi prego di ricordare che le persone etero possono essere queer e le persone trans etero sono queer come le altre u… https://t.co/4xNt8rWaJe,vi prego di ricordare che le persone etero possono essere queer e le persone trans etero sono queer come le altre uffa che palle,[]
Mon Jun 07 09:22:40 +0000 2021,La Nazione,Italia,"Aggredito su un tram a Roma: “Sei un finocchio, mi fai schifo”. Ennesimo episodio di omofobia. Leggi l'articolo su… https://t.co/d3uOY9xMhM","Aggredito su un tram a Roma: “Sei un finocchio, mi fai schifo”. Ennesimo episodio di omofobia. Leggi l'articolo su @Luce_news https://t.co/LKCMNsv6C7",[]
Mon Jun 07 12:14:02 +0000 2021,rosario neil vizzini,actor,Il populismo è l'ancien regime travestito da straccione per compiacere il popolo e privarlo dei suoi suoi diritti c… https://t.co/tupYwG5toL,Il populismo è l'ancien regime travestito da straccione per compiacere il popolo e privarlo dei suoi suoi diritti con il suo stesso consenso. È controrivoluzione oscurantista contro le rivoluzioni illuministiche e liberali,[]
Mon Jun 07 12:19:00 +0000 2021,rosario neil vizzini,actor,Il populismo è l'ancien regime travestito da straccione per compiacere il popolo e privarlo dei suoi suoi diritti c… https://t.co/BkHSkyu1iS,Il populismo è l'ancien regime travestito da straccione per compiacere il popolo e privarlo dei suoi suoi diritti con il suo stesso consenso. È controrivoluzione oscurantista contro le rivoluzioni illuministe che hanno elevato lo schiavo a cittadino titolare di diritti e doveri,[]
Mon Jun 07 13:19:35 +0000 2021,LGBTQ+ ITALIA 🏳️‍🌈,,"@CharlesLydgate e @halisa11 LGBTQ+ è un acronimo e sta per lesbica, gay, bisessuale, trans e queer. Il + indica le… https://t.co/7kN9eBvwu2","@CharlesLydgate e @halisa11 LGBTQ+ è un acronimo e sta per lesbica, gay, bisessuale, trans e queer. Il + indica le altre etichette che non sono menzionate nell'acronimo. Italia, invece, è per dire che la nostra è una pagina italiana. Noi non siamo qui per fare politica.",[]
Mon Jun 07 19:20:14 +0000 2021,ValeriaSirigu lepilloledivaleria.it,"Graduated in law. Disabled woman courage that enjoys life. I believe in science, technology, the law and self-determination.",#pride  in più di 70 Stati le relazioni omosessuali sono illegali; in sei paesi le coppie stesso sesso rischiano la… https://t.co/KWDmU2SGtE,"#pride  in più di 70 Stati le relazioni omosessuali sono illegali; in sei paesi le coppie stesso sesso rischiano la condanna a morte.
Per questo motivo è fondamentale che i paesi tengano le porte aperte alle persone #LGBTQIA, in quanto bisognose di rifugio https://t.co/CleTTeZWnc","[{'text': 'pride', 'indices': [0, 6]}]"
Mon Jun 07 20:56:56 +0000 2021,siå ?!,she ! her,"tw // omofobia 
-
-
-
-
-
immagina scrivere su un gruppo “i froci devono morire” e mandare foto di bandiere bruciat… https://t.co/XSbP9Vdlpo","tw // omofobia 
-
-
-
-
-
immagina scrivere su un gruppo “i froci devono morire” e mandare foto di bandiere bruciate e se una persona su 26 ha le palle di darti contro e dirti che stai dicendo delle cazzate attaccarla e prenderla per il culo per mesi perché “sono rompipalle”",[]
Mon Jun 07 23:28:25 +0000 2021,Turn And Face The Tiger 🎐🌷🍄☔,"🏳️‍🌈/🌻Author 📒 //Artist 🖊/// Fan 🎉 
Tiger, They/Them, Ω 
🔞Age In Bio! Mine is 21",My dad accidentally used the trans pride flag for a vague post on facebook ASDFGHJKJHGFDSA,,[]
Tue Jun 08 07:41:42 +0000 2021,cinegay,"Film Gay Lesbici sottotitolati in Italiano, video da vedere e scaricare gratis su https://t.co/JH5zwZwRcz e notizie dal mondo LGBT su https://t.co/ZRxzm3ljHc","IL MESE DEL PRIDE LO DOBBIAMO A UNA DONNA NERA, TRANS E HIV 
Sia Marsha P. Johnson che Sylvia Rivera sono riconosci… https://t.co/rZoq1yLmBl","IL MESE DEL PRIDE LO DOBBIAMO A UNA DONNA NERA, TRANS E HIV 
Sia Marsha P. Johnson che Sylvia Rivera sono riconosciute per aver giocato un ruolo importante nella reazione contro la brutalità della polizia allo Stonewall Inn. La storia di quei giorni qui.  https://t.co/mkgNJpd09i https://t.co/bCj7756aAc",[]
Tue Jun 08 11:09:40 +0000 2021,matthias,"— don't worry, i'm the strongest ¦ cr: toa: the tyrant's tomb ¦","stare male a causa di ciò. perché tra disforia e bigottismo, noi persone trans dobbiamo seriamente lottare per pass… https://t.co/a7s0ATtWq5","stare male a causa di ciò. perché tra disforia e bigottismo, noi persone trans dobbiamo seriamente lottare per passare almeno un fottuto giorno senza stare di merda. quindi mi spiace ma non sta a te, persona cis, dire cosa non è transfobico e cosa lo è.",[]
Tue Jun 08 12:43:00 +0000 2021,sam ♃ he\they 🇵🇸,"(🏳️‍⚧️) · 22 · #STEVEROGERS: i believe in family. and i'll protect them |sam, natasha, bucky|. no matter what. (ita-eng) · nd · stevebucky · ceo of gay bucky",@transprolet_p38 una volta lo dissi ad un attivista cishet per i diritti trans e mi disse che non ne sapevo nulla io 🤡 lol,,[]
Tue Jun 08 13:24:07 +0000 2021,Stigmabase | FR,Français — Italiano | Keeping up-to-date on global exclusion — Stigmabase is an internet non-profit Initiative,FLASH – Associazione LGBT fa causa alla Florida per la legge che esclude i trans dallo sport ...: ... Alphonso Davi… https://t.co/0Bcv92SupH,"FLASH – Associazione LGBT fa causa alla Florida per la legge che esclude i trans dallo sport ...: ... Alphonso David, il presidente dell'associazione “Human Rights Campaign” (la più grande associazione LGBT d'America, con più di 750.000 soci e ... https://t.co/wZgOXc49pP",[]
Tue Jun 08 14:29:14 +0000 2021,auro ⧖ | loki era,"#jakeperalta: cool motive, still murder // she / her // ceo of peraltiago & rosa diaz // just 66 days until b99 season 8 !!",ma ti rendi conto che non puoi rilegare le persone trans e i loro diritti a una semplice opinione?,,[]
Tue Jun 08 15:25:30 +0000 2021,sas,she her        http://sangio.xn--6ii/,@simonaonorato @repfolks no perché ha parlato della lgbt non in particolare delle persone trans quindi non c’entra… https://t.co/PBO2xWAzTj,"@simonaonorato @repfolks no perché ha parlato della lgbt non in particolare delle persone trans quindi non c’entra 😭, sulla rowling non si è espresso e ribadisco che non si è scusato come avrebbe dovuto con le persone transessuali, ma devo veramente ripetere le stesse cose 80 volte scusa?",[]
Tue Jun 08 19:11:13 +0000 2021,palle🔥,maschio tossico - solo grugniti e porchemadonne in mongolo - 195cm di minchia - 18+ - @600bpm ❤,"""La mentalità di 1 uomo trans è diversa dall'uomo cisetero che non fa parte della comunità lgbt""
Abbella sounds a l… https://t.co/ayjrTko23A","""La mentalità di 1 uomo trans è diversa dall'uomo cisetero che non fa parte della comunità lgbt""
Abbella sounds a little transfobic
Che poi frega il cazzo se doveva essere un complimento, sempre una distinzione stai facendo
Ad esempio io sono una testa di cazzo pure se son t***s",[]
Tue Jun 08 21:04:12 +0000 2021,marjo 🖋,sometimes I like to draw   —   she/he/they       ela/ele/elu,"oh fucking yeah it's me

combata a transfobia e a panfobia e apoie um artista trans e pan

#pride https://t.co/5UTi5NR41f",,"[{'text': 'pride', 'indices': [91, 97]}]"
Tue Jun 08 21:04:51 +0000 2021,marjo 🖋,sometimes I like to draw   —   she/he/they       ela/ele/elu,"oh fucking yeah it's me

combata a transfobia e a panfobia e apoie um artista trans e pan

#pride https://t.co/RPbRQoDOtf",,"[{'text': 'pride', 'indices': [91, 97]}]"
Tue Jun 08 21:16:05 +0000 2021,Tomas ocultistinha de merda#RupturaRPG #Calamidade,eu desenho uns bagulhos aí // ele/elu //TikTok:Gabriel454_ Instagram:Tomas545_// ✨escritor falido e desenhista fudido✨,"@AOrdemLgbt @SachiiKurosaki Iti, Vevete e Tutu trans https://t.co/14gxKlt6uf",,[]
Thu May 06 22:08:47 +0000 2021,frigobar✨,Dario Brunori stan account,Laverne Cox che letteralmente da anni si fa in 4 per i diritti delle persone trans è doppiata in italiano nel suo u… https://t.co/Gu5pMAiXZb,"Laverne Cox che letteralmente da anni si fa in 4 per i diritti delle persone trans è doppiata in italiano nel suo ultimo film da un uomo cis, questo mix di ignoranza e mancanza di rispetto non mi sorprende nemmeno più di tanto visto il paese il cui viviamo",[]
Thu May 06 23:02:47 +0000 2021,ᥴꪮꪀᠻꪱᦔᥱ🤫,"Mi scoccia pensare ad una bio, anche perché non la legge mai nessuno quindi...",@EffeBoccia @italiancoyote Bene. Le donne trans sono DONNE che TUTTORA combattono per i propri diritti e non sarann… https://t.co/qElkAflil1,@EffeBoccia @italiancoyote Bene. Le donne trans sono DONNE che TUTTORA combattono per i propri diritti e non saranno quattro squinternate con le manie di protagonismo a portarglieli via,[]
Fri May 07 00:35:39 +0000 2021,Francesca Baldassarri,Formazione per artigiani. Ho scritto #venderehandmade e #etsypassodopopasso.,@PTovvv @marilur1 Quante terf sono morte a causa delle loro idee transfobiche? Quante donne trans sono morte a causa della transfobia?,,[]
Fri May 07 05:51:08 +0000 2021,Francesca Baldassarri,Formazione per artigiani. Ho scritto #venderehandmade e #etsypassodopopasso.,@Ale1000C @PTovvv @marilur1 Dire che le donne trans non esistono è violenza. Negare i diritti di una minoranza oppr… https://t.co/UBAONkA5JF,@Ale1000C @PTovvv @marilur1 Dire che le donne trans non esistono è violenza. Negare i diritti di una minoranza oppressa è violenza. Cercare di passare per vittime quando si è carnefici è violenza.,[]
Fri May 07 06:45:14 +0000 2021,Maria Celeste,Contributor to RadFem Italia http://feministpost.it Looking forward to connect with #GenderCritical feminists. #ProChoice NO destra🚫 NO leghisti🚫,"@franbaldassarri @PTovvv @marilur1 Quanti morti a causa della transfobia? Nessuno e nessuna.
Gli omicidi dei trans… https://t.co/FiNxvygPiK","@franbaldassarri @PTovvv @marilur1 Quanti morti a causa della transfobia? Nessuno e nessuna.
Gli omicidi dei trans spesso avvengono nell’ambiente della prostituzione e vengono uccisi da altri uomini.",[]
Fri May 07 10:45:13 +0000 2021,Ammiraglio,"Lontano da me quanto basta. Scrivo favole, confino con le nuvole. Ghostwriter di Antonello Loreto. Dirigo la collana narrativa Geyser per Progetto Cultura, Roma","Come la vedete “co tutti i problemi che c’avemo cor Covid, questi de sinistra stanno a pensa’ ai diritti dei froci”… https://t.co/0YIa9K1ytH","Come la vedete “co tutti i problemi che c’avemo cor Covid, questi de sinistra stanno a pensa’ ai diritti dei froci”? Due possibilità tra cui scegliere: un pugno sulle gengive o un calcio nelle palle.",[]
Fri May 07 11:38:03 +0000 2021,Rapace da tastiera,Son sul Twitter per far preda,A me sta cosa che i froci debbano avere più diritti delle persone sane mi dà abbastanza sui nervi #noddlzan,,"[{'text': 'noddlzan', 'indices': [98, 107]}]"
Fri May 07 12:30:11 +0000 2021,bea 🪐 | purple team stan account,"19 | feminist | bisexual 
                                                              @privxbi",lmao non volere che una coppia dello stesso sesso adotti dei figli è un'opinione e non è omofobia ma dove cazzo viv… https://t.co/zHabEPvLZE,"lmao non volere che una coppia dello stesso sesso adotti dei figli è un'opinione e non è omofobia ma dove cazzo vivete dio cane ma che pensate che l'omofobia è solo quando vi insultano, vi picchiano e vi ammazzano perché non siete etero? no amori, l'omofobia è anche questo",[]
Fri May 07 12:34:42 +0000 2021,åuro×͜× ||𝑠𝑡𝑟𝑒𝑎𝑚 𝑤𝑎𝑙𝑙𝑠,🂵nobady.. is listening🂸	 #Louie,@91CVROLIN4 non esiste c'è solo quella trans e quella della lgbt :/,,[]
Fri May 07 15:37:06 +0000 2021,Tᴏɴʏ,Sono fatto con la stessa materia di cui è fatto l'odiohhhh,"Gli #LGBT sono già STRA-TUTELATI in Italia.
Hanno addirittura reso la terapia ormonale per i trans gratuita quando… https://t.co/PayAMVMrBd","Gli #LGBT sono già STRA-TUTELATI in Italia.
Hanno addirittura reso la terapia ormonale per i trans gratuita quando invece tantissime medicine per malattie, anche rare, sono a pagamento.
La follia è già stata raggiunta, non andiamo oltre.
 #noddlzan","[{'text': 'LGBT', 'indices': [4, 9]}]"
Fri May 07 15:40:06 +0000 2021,Tᴏɴʏ,Sono fatto con la stessa materia di cui è fatto l'odiohhhh,"Gli #LGBT sono già STRA-TUTELATI in Italia.
Hanno addirittura reso la terapia ormonale per i trans gratuita quando… https://t.co/jOxcgLp6cJ","Gli #LGBT sono già STRA-TUTELATI in Italia.
Hanno addirittura reso la terapia ormonale per i trans gratuita quando invece tantissime medicine per malattie, anche rare, sono a pagamento.
La follia è già stata raggiunta, non andiamo oltre.
 #noddlzan #DDLZan","[{'text': 'LGBT', 'indices': [4, 9]}]"
Fri May 07 17:20:30 +0000 2021,SkyWalker IV ✈️🧱,"✝️ 🇮🇹Christian Flying Bus Driver🛫 - Guai a coloro che chiamano bene il male e male il bene, che cambiano le tenebre in luce e la luce in tenebre..Is 5:20-25",Sabato 15 si va a manifestare - basta con questi dittatori travestiti da buonisti militanti dei diritti. Danneggera… https://t.co/MPF0aKUp8F,Sabato 15 si va a manifestare - basta con questi dittatori travestiti da buonisti militanti dei diritti. Danneggeranno non solo tutti noi ma provocheranno la vera discriminazione e la sfiducia da molti Genitori.,[]
